day,steady_supply,demand_variation,transport_noise,total_supply,transport_method,daily_cost
333,600.0000000000006,300.0000000000003,-0.8467630733282853,899.1532369266727,elevator,100000
334,600.0000000000006,300.0000000000003,7.711735916022068,907.711735916023,rocket,500000
335,600.0000000000006,300.0000000000003,4.596825771150811,904.5968257711518,elevator,100000
336,600.0000000000006,300.0000000000003,-4.430332346746557,895.5696676532543,elevator,100000
337,600.0000000000006,300.0000000000003,-7.9402827965267075,892.0597172034742,elevator,100000
338,600.0000000000006,300.0000000000003,2.5360815485972874,902.5360815485982,rocket,500000
339,600.0000000000006,300.0000000000003,2.4890836802407983,902.4890836802417,elevator,100000
340,600.0000000000006,300.0000000000003,-1.5036879129037937,898.4963120870971,rocket,500000
341,600.0000000000006,300.0000000000003,0.6387298930456812,900.6387298930466,elevator,100000
342,600.0000000000006,300.0000000000003,0.9101073608743829,900.9101073608753,rocket,500000
343,600.0000000000006,300.0000000000003,3.8393573415292344,903.8393573415301,elevator,100000
344,600.0000000000006,300.0000000000003,-7.569328304485629,892.4306716955152,rocket,500000
345,600.0000000000006,300.0000000000003,-5.26668135256775,894.7333186474332,elevator,100000
346,600.0000000000006,300.0000000000003,6.806681995502015,906.8066819955029,elevator,100000
347,600.0000000000006,300.0000000000003,-3.2252933674286326,896.7747066325722,elevator,100000
348,600.0000000000006,300.0000000000003,2.4195713013369273,902.4195713013378,rocket,500000
349,600.0000000000006,300.0000000000003,-5.032296238082452,894.9677037619184,rocket,500000
350,600.0000000000006,300.0000000000003,7.161472244099692,907.1614722441007,rocket,500000
351,600.0000000000006,300.0000000000003,10.534626073522002,910.5346260735229,elevator,100000
352,600.0000000000006,300.0000000000003,2.2224599129270226,902.2224599129279,elevator,100000
353,600.0000000000006,300.0000000000003,0.9880839338780403,900.9880839338789,elevator,100000
354,600.0000000000006,300.0000000000003,1.4587913467654001,901.4587913467664,rocket,500000
355,600.0000000000006,300.0000000000003,9.812314896718501,909.8123148967194,rocket,500000
356,600.0000000000006,300.0000000000003,-9.827395292183727,890.1726047078172,rocket,500000
357,600.0000000000006,300.0000000000003,6.171197188094282,906.1711971880952,rocket,500000
358,600.0000000000006,300.0000000000003,-4.023936032594058,895.9760639674068,elevator,100000
359,600.0000000000006,300.0000000000003,-1.1100590658436786,898.8899409341573,elevator,100000
360,600.0000000000006,300.0000000000003,9.34401222076735,909.3440122207683,elevator,100000
361,600.0000000000006,300.0000000000003,0.7158520114441623,900.7158520114451,elevator,100000
362,600.0000000000006,300.0000000000003,8.723167016311924,908.7231670163128,rocket,500000
363,600.0000000000006,300.0000000000003,4.547766176320224,904.5477661763211,elevator,100000
364,600.0000000000006,300.0000000000003,-3.301912312027495,896.6980876879734,rocket,500000
365,600.0000000000006,300.0000000000003,-4.079679004065882,895.9203209959351,elevator,100000
