day,steady_supply,demand_variation,transport_noise,total_supply,transport_method,daily_cost
334,600.0000000000006,300.0000000000003,0.5765394133360137,900.576539413337,rocket,500000
335,600.0000000000006,300.0000000000003,-0.22367144369290484,899.776328556308,rocket,500000
336,600.0000000000006,300.0000000000003,10.826918779933624,910.8269187799345,rocket,500000
337,600.0000000000006,300.0000000000003,-10.951182212920484,889.0488177870805,elevator,100000
338,600.0000000000006,300.0000000000003,0.9930078653956246,900.9930078653965,rocket,500000
339,600.0000000000006,300.0000000000003,-4.420979122421197,895.5790208775798,rocket,500000
340,600.0000000000006,300.0000000000003,-1.8463284761609287,898.15367152384,rocket,500000
341,600.0000000000006,300.0000000000003,1.0904491882040699,901.090449188205,elevator,100000
342,600.0000000000006,300.0000000000003,-0.072984158799833,899.9270158412011,rocket,500000
343,600.0000000000006,300.0000000000003,-3.3434948388160772,896.6565051611848,rocket,500000
344,600.0000000000006,300.0000000000003,0.7893016332635339,900.7893016332645,rocket,500000
345,600.0000000000006,300.0000000000003,-7.658789227952438,892.3412107720485,rocket,500000
346,600.0000000000006,300.0000000000003,-3.912143358420507,896.0878566415804,elevator,100000
347,600.0000000000006,300.0000000000003,3.8017180953359593,903.8017180953369,rocket,500000
348,600.0000000000006,300.0000000000003,2.241991751356342,902.2419917513572,rocket,500000
349,600.0000000000006,300.0000000000003,-0.870808700576125,899.1291912994247,rocket,500000
350,600.0000000000006,300.0000000000003,-7.647272572929567,892.3527274270714,elevator,100000
351,600.0000000000006,300.0000000000003,-2.0762680915802294,897.9237319084207,elevator,100000
352,600.0000000000006,300.0000000000003,-1.547153167712153,898.4528468322887,rocket,500000
353,600.0000000000006,300.0000000000003,-0.1574469294095481,899.8425530705914,elevator,100000
354,600.0000000000006,300.0000000000003,6.506480493436667,906.5064804934376,rocket,500000
355,600.0000000000006,300.0000000000003,-1.570787316020996,898.4292126839799,rocket,500000
356,600.0000000000006,300.0000000000003,-4.500934823210705,895.4990651767902,rocket,500000
357,600.0000000000006,300.0000000000003,-4.477281182778674,895.5227188172222,elevator,100000
358,600.0000000000006,300.0000000000003,0.976532423102273,900.9765324231032,rocket,500000
359,600.0000000000006,300.0000000000003,-0.3329196250748366,899.6670803749261,elevator,100000
360,600.0000000000006,300.0000000000003,-6.591605086366611,893.4083949136343,rocket,500000
361,600.0000000000006,300.0000000000003,2.7626502281361884,902.7626502281371,elevator,100000
362,600.0000000000006,300.0000000000003,-3.7971645854283236,896.2028354145726,rocket,500000
363,600.0000000000006,300.0000000000003,-4.993826561098858,895.006173438902,elevator,100000
364,600.0000000000006,300.0000000000003,8.252449474969342,908.2524494749703,rocket,500000
365,600.0000000000006,300.0000000000003,-4.292639229788281,895.7073607702126,rocket,500000
